SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ChargeRatio,TotalServices,HasInternetService,HasPhoneService,IsPaperlessBilling,HasPartner,HasDependents,FamilySize,IsMonthToMonth,RecencyScore,MonetaryValue,ServiceFrequency,EstimatedCLV,IsElectronicCheck,ServiceAdoptionRate,ChargesPerService,HasFiberOptic,NoInternetService,HasFullProtection,login_count_mean,login_count_std,login_count_sum,data_usage_gb_mean,data_usage_gb_max,call_minutes_mean,call_minutes_sum,support_tickets_sum,support_tickets_mean,support_calls_sum,late_payment_sum,feature_usage_score_mean,feature_usage_score_std,feature_usage_score_min,recent_login_avg,early_login_avg,engagement_trend,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-6 years,MonetaryTier_Medium,MonetaryTier_High,MonetaryTier_VIP
0,1,1,52,1,1,0,19.6,1012.4,19.10188679245283,0.01934083283994474,1,0,1,0,1,1,2,0,0.018867924528301886,1012.4,0.018867924528301886,0.0,0,0.125,9.8,0,1,0,7.8076923076923075,3.537133333250892,406,0.0,0.0,329.3155820918741,17124.410268777454,39,0.75,15,1,49.724477335395896,22.874808371919464,9.271281546892446,5.333333333333333,11.0,-5.666666666666667,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0,1,0,7,1,0,1,86.25,587.1,73.3875,0.1466587315082469,4,1,1,1,1,0,1,1,0.125,587.1,0.5,1983.75,1,0.5,17.25,1,0,0,9.0,3.829708431025353,63,50.46658801739196,63.34715851350337,309.84984004162646,2168.948880291385,7,1.0,6,0,50.64679451175186,12.481217873727655,31.506660031049055,5.666666666666667,12.0,-6.333333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,1,56,1,0,1,96.95,5432.2,95.30175438596491,0.017843996171685195,5,1,1,1,1,1,2,1,0.017543859649122806,5432.2,0.08771929824561403,0.0,0,0.625,16.158333333333335,1,0,0,7.678571428571429,3.9363441407993274,430,50.26991978058117,82.70685607534335,287.4355732375334,16096.39210130187,33,0.5892857142857143,22,2,46.99909580953217,21.47259446102468,6.070700919343235,5.0,9.666666666666666,-4.666666666666666,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1,1,0,28,1,0,1,105.8,2998.0,103.37931034482759,0.03527842614204735,6,1,1,1,1,0,1,1,0.034482758620689655,2998.0,0.20689655172413793,211.6,1,0.75,15.114285714285714,1,0,0,8.428571428571429,3.7950120424204714,236,50.156181577778675,81.53274086909553,269.33802140133037,7541.46459923725,13,0.4642857142857143,13,3,43.1656147714137,23.297249734989535,10.302008854681208,7.333333333333333,9.0,-1.666666666666667,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,1,1,54,1,2,1,20.35,1092.35,19.86090909090909,0.01861252115059222,1,0,1,1,1,1,2,0,0.01818181818181818,1092.35,0.01818181818181818,0.0,0,0.125,10.175,0,1,0,7.055555555555555,3.5203809113512547,381,0.0,0.0,312.07899003372296,16852.26546182104,29,0.5370370370370371,19,2,51.40479649121803,21.53177887631232,7.396997593580201,6.666666666666667,7.333333333333333,-0.6666666666666661,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,1,1,72,0,2,1,65.1,4754.3,65.12739726027398,0.013689988013374548,7,1,0,1,1,1,2,0,0.0136986301369863,4754.3,0.0958904109589041,0.0,0,0.875,8.1375,0,0,1,7.652777777777778,3.4728716137652436,551,51.028274046239474,95.04261918528235,300.6896331159149,21649.653584345873,39,0.5416666666666666,31,4,44.330371797732745,23.43599282814286,3.797263365477316,6.333333333333333,9.333333333333334,-3.000000000000001,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,0,39,1,2,0,20.7,762.45,19.06125,0.027113759905691266,1,0,1,0,0,0,0,0,0.025,762.45,0.025,0.0,0,0.125,10.35,0,1,0,7.333333333333333,3.888805345802727,286,0.0,0.0,299.952218671511,11698.136528188928,30,0.7692307692307693,17,5,46.02164477468755,19.737969006592703,16.200826858741703,5.666666666666667,10.0,-4.333333333333333,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0,0,12,1,1,0,20.15,260.7,20.053846153846152,0.07699656094764998,1,0,1,0,0,0,0,0,0.07692307692307693,260.7,0.07692307692307693,362.7,1,0.125,10.075,0,1,0,6.166666666666667,4.8021459849327846,74,0.0,0.0,259.72869113781553,3116.7442936537864,14,1.1666666666666667,5,1,44.713184799942475,24.96170876461201,13.243849053101409,2.6666666666666665,10.0,-7.333333333333334,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,52,1,1,0,74.0,3877.65,73.16320754716982,0.019078803191832208,6,1,1,0,0,0,0,0,0.018867924528301886,3877.65,0.11320754716981132,0.0,0,0.75,10.571428571428571,0,0,0,7.596153846153846,3.6475058111720577,395,52.4403985881011,86.57869690290563,307.73592859455835,16002.268286917033,31,0.5961538461538461,26,1,48.80986776229134,22.84130808508444,9.363525715785016,7.0,10.0,-3.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,1,7,1,0,0,48.8,349.8,43.725,0.13911060433295325,2,1,1,0,1,1,2,1,0.125,349.8,0.25,1122.3999999999999,1,0.25,16.266666666666666,0,0,0,8.285714285714286,3.728908942943218,58,53.216885616124785,111.46245563693677,232.86643448279534,1630.0650413795674,9,1.2857142857142858,7,0,46.68298170424805,13.308355909793608,32.358278995599385,6.0,12.0,-6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,31,1,2,0,25.75,755.6,23.6125,0.03403383558022733,1,0,1,0,1,1,2,0,0.03125,755.6,0.03125,0.0,0,0.125,12.875,0,1,0,7.709677419354839,4.124670074782522,239,0.0,0.0,307.3140697660508,9526.736162747575,21,0.6774193548387096,9,1,53.31892866891403,27.18923235441638,3.5065099267820856,3.3333333333333335,12.0,-8.666666666666666,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,1,1,24,1,1,1,56.25,1454.25,58.17,0.03865315237931627,4,1,1,1,1,1,2,0,0.04,1454.25,0.16,337.5,0,0.5,11.25,0,0,0,7.5,3.4262414443209646,180,53.15636593161519,82.21058792259842,283.93764442816956,6814.50346627607,15,0.625,11,0,51.448229638326474,25.175493769909686,10.930478618171344,4.0,8.333333333333334,-4.333333333333334,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,3,1,0,1,74.1,228.0,57.0,0.32358078602620083,2,1,1,1,1,0,1,1,0.25,228.0,0.5,2000.6999999999998,0,0.25,24.7,1,0,0,7.666666666666667,3.2145502536643185,23,49.15393069277673,58.78792247818926,274.9383097115917,824.8149291347752,5,1.6666666666666667,3,1,46.90543688432149,18.675293958274654,35.42928809930837,7.666666666666667,7.666666666666667,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,47,1,2,1,20.55,945.7,19.702083333333334,0.021706982148515897,1,0,1,1,0,0,0,0,0.020833333333333332,945.7,0.020833333333333332,0.0,0,0.125,10.275,0,1,0,7.553191489361702,3.4628997062545968,355,0.0,0.0,293.85360884059315,13811.119615507878,29,0.6170212765957447,15,4,52.29709821903698,21.550076722413582,8.068172144071536,4.666666666666667,8.666666666666666,-3.999999999999999,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,1,1,28,1,1,1,51.0,1381.8,47.648275862068964,0.03688168932600521,2,1,1,1,1,1,2,0,0.034482758620689655,1381.8,0.06896551724137931,102.0,1,0.25,17.0,0,0,0,8.178571428571429,4.02817458362848,229,56.5385471541862,105.29376649966892,278.780845009699,7805.863660271572,16,0.5714285714285714,11,2,50.50781753356588,20.618773019247573,13.499471239535572,6.333333333333333,10.0,-3.666666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1,0,32,1,0,0,79.3,2570.0,77.87878787878788,0.0308440295604823,3,1,1,0,1,0,1,1,0.030303030303030304,2570.0,0.09090909090909091,0.0,0,0.375,19.825,1,0,0,8.8125,4.298818292237695,282,56.04798734944048,101.22163707863592,286.1668143803656,9157.3380601717,19,0.59375,13,0,50.29376838444331,23.056328687842736,11.548737327652626,8.0,11.0,-3.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,0,34,1,0,1,105.35,3540.65,101.16142857142857,0.029746022334222747,6,1,1,1,0,0,0,1,0.02857142857142857,3540.65,0.17142857142857143,0.0,1,0.75,15.049999999999999,1,0,0,7.176470588235294,3.6719294592426737,244,51.425519433432065,89.04521285377729,278.83714244140134,9480.462843007646,28,0.8235294117647058,14,1,50.99823551114133,23.312976289788374,9.287209082034137,3.6666666666666665,9.666666666666666,-6.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,1,1,3,1,0,1,50.15,168.15,42.0375,0.2964824120603015,3,1,1,1,1,1,2,1,0.25,168.15,0.75,1354.05,1,0.375,12.5375,0,0,0,7.666666666666667,2.081665999466133,23,57.28978248086747,66.67978287089495,341.1193038752276,1023.3579116256828,6,2.0,4,0,48.364651659218644,29.58819040969515,18.638215369724968,7.666666666666667,7.666666666666667,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,10,1,0,0,79.85,797.25,72.47727272727273,0.10003131850923895,3,1,1,0,0,0,0,1,0.09090909090909091,797.25,0.2727272727272727,1597.0,1,0.375,19.9625,1,0,0,7.3,3.9735234853828274,73,49.77841306306829,85.4302002295255,339.1010351802464,3391.0103518024644,9,0.9,4,2,43.936885547527574,19.90698333386381,17.91137626031825,3.3333333333333335,11.333333333333334,-8.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,66,1,2,0,65.7,4378.9,65.35671641791045,0.015000342473572457,5,1,1,0,0,1,1,0,0.014925373134328358,4378.9,0.07462686567164178,0.0,0,0.625,10.950000000000001,0,0,0,8.287878787878787,3.4093317708230035,547,50.682568093777626,104.85763144137266,312.8873466043665,20650.564875888187,37,0.5606060606060606,14,5,52.07995634621825,23.59771703045745,3.1011484673666327,4.666666666666667,9.0,-4.333333333333333,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,45.25,45.25,22.625,0.9783783783783784,2,1,1,0,0,0,0,1,0.5,45.25,1.0,1312.25,0,0.25,15.083333333333334,0,0,0,8.0,0.0,8,33.856406729966736,33.856406729966736,335.6657134809741,335.6657134809741,3,3.0,1,0,53.74838619545218,0.0,53.74838619545218,8.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,49,1,2,0,79.3,3902.45,78.04899999999999,0.02031536205151853,6,1,1,0,1,1,2,0,0.02,3902.45,0.12,0.0,0,0.75,11.328571428571427,0,0,0,7.489795918367347,3.470845532068951,367,45.61333609084094,115.50265027304233,315.03949225200654,15436.93512034832,33,0.673469387755102,14,2,49.64985093366524,19.2091327409148,11.834409560224284,6.333333333333333,12.0,-5.666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,1,1,1,1,0,1,20.15,20.15,10.075,0.9527186761229315,1,0,1,1,1,1,2,1,0.5,20.15,0.5,584.3499999999999,0,0.125,10.075,0,1,0,5.0,0.0,5,0.0,0.0,397.18657973159793,397.18657973159793,0,0.0,2,0,24.099244399140794,0.0,24.099244399140794,5.0,5.0,0.0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,7,1,0,1,89.5,676.7,84.5875,0.13206433525158623,4,1,1,1,1,0,1,1,0.125,676.7,0.5,2058.5,1,0.5,17.9,1,0,0,6.428571428571429,4.2370250120079485,45,37.0365332868558,76.31259717925089,243.13549429770646,1701.9484600839453,5,0.7142857142857143,2,0,47.983596169694394,15.653056135762894,22.261739471109703,2.6666666666666665,7.666666666666667,-5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,3,1,0,0,20.0,49.65,12.4125,0.39486673247778875,1,0,1,0,1,0,1,1,0.25,49.65,0.25,540.0,0,0.125,10.0,0,1,0,11.666666666666666,3.511884584284246,35,0.0,0.0,228.06784785496018,684.2035435648805,5,1.6666666666666667,8,0,74.97920755008924,8.607574688960547,67.77245423143243,11.666666666666666,11.666666666666666,0.0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,34,1,1,0,90.15,3128.8,89.39428571428572,0.028803757428589687,5,1,1,0,1,0,1,0,0.02857142857142857,3128.8,0.14285714285714285,0.0,0,0.625,15.025,1,0,0,8.382352941176471,3.330435460492552,285,50.96307282850192,86.69242132149543,321.35622282213797,10926.111575952691,22,0.6470588235294118,18,1,50.838848516609005,20.644325869280873,9.701385422299392,7.666666666666667,10.333333333333334,-2.666666666666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
0,1,1,72,1,2,0,85.3,6129.2,83.96164383561644,0.013914717301229977,8,1,1,0,1,1,2,0,0.0136986301369863,6129.2,0.1095890410958904,0.0,0,1.0,9.477777777777778,0,0,1,7.486111111111111,3.8235484424426716,539,51.01682545497869,112.12929168399651,296.5589960435117,21352.247715132842,46,0.6388888888888888,27,3,49.52989559413356,23.196353707452886,9.103997199235106,7.0,9.333333333333334,-2.333333333333334,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,3,1,0,1,77.4,206.15,51.5375,0.3736422881969587,6,1,1,1,0,0,0,1,0.25,206.15,1.5,2089.8,1,0.75,11.057142857142859,0,0,0,10.0,2.6457513110645907,30,53.327979999036614,87.83642383312846,249.5199667293988,748.5599001881964,3,1.0,8,0,67.67936110528468,10.903933897616984,55.10082468040214,10.0,10.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0,0,18,1,0,1,71.1,1247.75,65.67105263157895,0.05693693693693693,2,1,1,1,0,0,0,1,0.05263157894736842,1247.75,0.10526315789473684,853.1999999999999,1,0.25,23.7,1,0,0,7.0,3.4299717028501773,126,47.23919082325832,89.14426544808742,340.6893944427615,6132.409099969707,12,0.6666666666666666,12,2,42.263103989084506,17.595014133298264,11.450749583403127,3.6666666666666665,9.0,-5.333333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,1,67,1,1,0,60.05,3994.05,58.73602941176471,0.015031100987471995,5,1,1,0,1,1,2,0,0.014705882352941176,3994.05,0.07352941176470588,0.0,0,0.625,10.008333333333333,0,0,0,7.313432835820896,3.4298553517687855,490,48.94549589328958,83.56054681402738,288.5885687131654,19335.43410378208,45,0.6716417910447762,15,4,47.09352700038938,24.4496513781846,1.5025504905605604,7.666666666666667,10.333333333333334,-2.666666666666667,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,1,44,1,1,0,25.7,1110.5,24.677777777777777,0.023121907332433647,1,0,1,0,1,1,2,0,0.022222222222222223,1110.5,0.022222222222222223,0.0,0,0.125,12.85,0,1,0,7.431818181818182,3.8057345180644577,327,0.0,0.0,287.0489553217247,12630.154034155887,36,0.8181818181818182,20,1,47.13189995466269,20.592748756064026,12.170753238321932,4.666666666666667,8.0,-3.333333333333333,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,1,0,7,1,0,1,69.2,477.55,59.69375,0.1446034897084944,2,1,1,1,1,0,1,1,0.125,477.55,0.25,1591.6000000000001,0,0.25,23.066666666666666,1,0,0,8.428571428571429,4.035556254807296,59,55.75336237647337,82.15476946981644,328.0227242711836,2296.1590698982855,5,0.7142857142857143,3,1,60.21221335928532,18.558105806151847,41.4222586953881,5.666666666666667,8.666666666666666,-2.999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,52,1,1,1,104.45,5481.25,103.41981132075472,0.019052396370103516,7,1,1,1,1,0,1,0,0.018867924528301886,5481.25,0.1320754716981132,0.0,0,0.875,13.05625,1,0,0,7.5,3.780756226875626,390,54.012562487589655,125.43716260190119,293.64489926522094,15269.534761791489,38,0.7307692307692307,25,2,55.415015296329685,20.754542435693462,7.699399845862471,5.0,9.666666666666666,-4.666666666666666,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,16,1,0,1,69.95,1205.5,70.91176470588235,0.05797762121840033,2,1,1,1,0,0,0,1,0.058823529411764705,1205.5,0.11764705882352941,979.3000000000001,0,0.25,23.316666666666666,1,0,0,7.75,4.12310562561766,124,51.25351041353551,86.14330305517365,279.52307931551576,4472.369269048252,13,0.8125,8,0,49.3984518664606,17.549048926740753,23.252567121237686,4.0,9.0,-5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,8,1,0,1,54.75,445.85,49.53888888888889,0.1225243370258476,4,1,1,1,1,0,1,1,0.1111111111111111,445.85,0.4444444444444444,1204.5,0,0.5,10.95,0,0,0,8.375,3.8890872965260113,67,57.304072739914645,79.77286391811079,273.4761908208949,2187.809526567159,6,0.75,6,0,58.236125292410605,27.742836385925653,4.882437838167805,6.0,11.0,-5.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,7,1,0,0,64.3,445.95,55.74375,0.14386396688667635,5,1,1,0,0,0,0,1,0.125,445.95,0.625,1478.8999999999999,0,0.625,10.716666666666667,0,0,0,9.0,3.872983346207417,63,44.6873034774582,80.96483776953163,331.84316860604787,2322.902180242335,11,1.5714285714285714,2,0,50.3587278086382,20.65226332215294,19.563670148497874,5.0,11.666666666666666,-6.666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,1,72,1,2,1,19.8,1414.65,19.378767123287673,0.013986507964539258,1,0,1,1,1,1,2,0,0.0136986301369863,1414.65,0.0136986301369863,0.0,0,0.125,9.9,0,1,0,7.5,3.819888649656512,540,0.0,0.0,299.20997647475053,21543.118306182037,33,0.4583333333333333,25,8,55.35454469681622,21.540954204319295,15.638774541628594,5.333333333333333,8.333333333333334,-3.000000000000001,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,1,0,7,0,0,0,29.8,220.45,27.55625,0.13456762248814633,2,1,0,0,1,0,1,1,0.125,220.45,0.25,685.4,0,0.25,9.933333333333334,0,0,0,8.571428571428571,6.187545093630776,60,50.275891935804076,77.6208427612963,296.10748091470884,2072.752366402962,16,2.2857142857142856,6,0,41.42132955464502,16.565096152870208,14.600323822137106,3.0,11.666666666666666,-8.666666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21,1,1,1,20.35,422.7,19.213636363636365,0.04802926599008733,1,0,1,1,0,0,0,0,0.045454545454545456,422.7,0.045454545454545456,183.15,0,0.125,10.175,0,1,0,7.619047619047619,4.018410014871436,160,0.0,0.0,314.59806170353085,6606.559295774147,17,0.8095238095238095,13,0,43.28945957952703,20.889909446213046,4.25505974711619,5.333333333333333,8.0,-2.666666666666667,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,0,35,1,1,1,73.0,2471.25,68.64583333333333,0.02952775811507736,6,1,1,1,0,0,0,0,0.027777777777777776,2471.25,0.16666666666666666,0.0,1,0.75,10.428571428571429,0,0,0,6.9714285714285715,3.4083436919842867,244,46.964936585301466,98.8699987289018,312.7557253911677,10946.45038869087,18,0.5142857142857142,12,0,49.30090033209733,19.372251384654657,18.386745479014195,5.666666666666667,7.0,-1.333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,1,1,60,0,0,1,49.75,3069.45,50.31885245901639,0.016202836717744955,4,1,0,1,1,1,2,1,0.01639344262295082,3069.45,0.06557377049180328,0.0,1,0.5,9.95,0,0,0,7.083333333333333,3.5620012784030033,425,49.70432923988287,83.73563359550025,283.32421747213607,16999.453048328163,37,0.6166666666666667,17,0,49.382354884700916,23.761981512513813,6.471393289710603,4.333333333333333,12.0,-7.666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1,0,0,8,1,0,1,100.6,819.4,91.04444444444444,0.12262311067771818,5,1,1,1,0,0,0,1,0.1111111111111111,819.4,0.5555555555555556,2213.2,1,0.625,16.766666666666666,1,0,0,8.875,3.522884370187912,71,34.75514043992173,60.852721389410945,324.5993804140765,2596.795043312612,9,1.125,7,0,61.30257265478073,8.889383339514321,48.279833825254705,5.0,10.666666666666666,-5.666666666666666,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,2,1,0,1,69.8,146.65,48.88333333333333,0.47273958686081946,2,1,1,1,0,0,0,1,0.3333333333333333,146.65,0.6666666666666666,1954.3999999999999,1,0.25,23.266666666666666,1,0,0,4.0,1.4142135623730951,8,33.98259632417238,42.62075329859282,369.55030976487103,739.1006195297421,6,3.0,1,0,20.295775045350524,6.514883807706163,15.689056526279064,4.0,4.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,12,0,1,0,30.25,368.85,28.373076923076926,0.08178991483033662,2,1,0,0,1,1,2,0,0.07692307692307693,368.85,0.15384615384615385,544.5,0,0.25,10.083333333333334,0,0,0,9.0,5.274294437949196,108,47.82670185626916,62.626458099149346,297.4856120440909,3569.8273445290906,10,0.8333333333333334,3,1,40.60677548636337,24.390940391917905,9.01880525456355,3.0,10.666666666666666,-7.666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,3,0,0,1,29.6,79.45,19.8625,0.3679303915475451,2,1,0,1,0,0,0,1,0.25,79.45,0.5,799.2,1,0.25,9.866666666666667,0,0,0,9.333333333333334,3.0550504633038935,28,39.192848854132784,62.287033711927535,265.7714690143408,797.3144070430225,5,1.6666666666666667,4,0,40.047452603317275,14.076907501359509,27.7356563441306,9.333333333333334,9.333333333333334,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,72,1,2,1,70.65,5011.15,68.6458904109589,0.014095747333978434,6,1,1,1,1,1,2,0,0.0136986301369863,5011.15,0.0821917808219178,0.0,0,0.75,10.092857142857143,0,0,1,7.444444444444445,3.4839223843203952,536,47.55942686702656,90.62530300368252,289.0888952472058,20814.40045779882,47,0.6527777777777778,27,1,49.11410504174495,24.60968693352597,8.28026999981764,5.0,8.333333333333334,-3.333333333333334,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,0,52,1,1,1,111.25,5916.45,111.6311320754717,0.018800327843919256,7,1,1,1,0,0,0,0,0.018867924528301886,5916.45,0.1320754716981132,0.0,0,0.875,13.90625,1,0,0,7.461538461538462,3.2627519868821566,388,51.07084687961578,93.02659542949209,292.5954766272914,15214.964784619155,27,0.5192307692307693,9,1,47.69875267282111,22.63667976065729,3.424108014418607,7.666666666666667,9.0,-1.333333333333333,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,0,46,1,2,0,19.2,908.15,19.322340425531916,0.0211186272892262,1,0,1,0,0,0,0,0,0.02127659574468085,908.15,0.02127659574468085,0.0,0,0.125,9.6,0,1,0,7.3478260869565215,3.790147410234111,338,0.0,0.0,309.1973570077142,14223.078422354853,39,0.8478260869565217,20,3,50.03415416187555,22.581002039227023,4.132031931875122,6.0,11.333333333333334,-5.333333333333334,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,12,1,1,0,78.85,876.75,67.4423076923077,0.08983195670749074,6,1,1,0,1,0,1,0,0.07692307692307693,876.75,0.46153846153846156,1419.3,1,0.75,11.264285714285714,0,0,0,7.583333333333333,3.4498572653828954,91,50.526226593163436,80.7210336789976,253.92385573389558,3047.086268806747,7,0.5833333333333334,13,1,60.947516782281355,21.89962113917782,26.748193512099235,4.666666666666667,8.666666666666666,-3.999999999999999,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,37,1,0,0,100.3,3541.4,93.19473684210527,0.028314137308039746,5,1,1,0,0,0,0,1,0.02631578947368421,3541.4,0.13157894736842105,0.0,0,0.625,16.716666666666665,1,0,0,7.837837837837838,3.2957338882048495,290,48.031123275308545,76.67051460543505,294.97674669071733,10914.139627556542,18,0.4864864864864865,12,2,53.87665956183671,19.11707879384217,2.333201175136749,3.6666666666666665,11.666666666666666,-8.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
0,0,0,42,1,1,0,19.8,849.9,19.765116279069765,0.023269479374779647,1,0,1,0,0,0,0,0,0.023255813953488372,849.9,0.023255813953488372,0.0,0,0.125,9.9,0,1,0,7.333333333333333,3.7133028271579014,308,0.0,0.0,286.5876153239056,12036.679843604035,28,0.6666666666666666,20,5,53.41097594227329,20.800541707313656,11.540857352411155,5.666666666666667,11.666666666666666,-5.999999999999999,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,58,1,0,0,80.65,4807.35,81.48050847457628,0.01677290546653218,3,1,1,0,0,0,0,1,0.01694915254237288,4807.35,0.05084745762711865,0.0,0,0.375,20.1625,1,0,0,6.758620689655173,3.0047351217445337,392,50.129056794346845,81.93573245590508,339.0182586639984,19663.059002511905,30,0.5172413793103449,16,0,51.116915386184296,22.006652290237742,16.027829092346224,5.333333333333333,8.0,-2.666666666666667,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
